,fips,county_name,state_name,county_state
1070,21151,Madison County,Kentucky,Madison-Kentucky
1071,21153,Magoffin County,Kentucky,Magoffin-Kentucky
1072,21155,Marion County,Kentucky,Marion-Kentucky
1073,21157,Marshall County,Kentucky,Marshall-Kentucky
1074,21159,Martin County,Kentucky,Martin-Kentucky
1075,21161,Mason County,Kentucky,Mason-Kentucky
1076,21163,Meade County,Kentucky,Meade-Kentucky
1077,21165,Menifee County,Kentucky,Menifee-Kentucky
1078,21167,Mercer County,Kentucky,Mercer-Kentucky
1079,21169,Metcalfe County,Kentucky,Metcalfe-Kentucky
1080,21171,Monroe County,Kentucky,Monroe-Kentucky
1081,21173,Montgomery County,Kentucky,Montgomery-Kentucky
1082,21175,Morgan County,Kentucky,Morgan-Kentucky
1083,21177,Muhlenberg County,Kentucky,Muhlenberg-Kentucky
1084,21179,Nelson County,Kentucky,Nelson-Kentucky
1085,21181,Nicholas County,Kentucky,Nicholas-Kentucky
1086,21183,Ohio County,Kentucky,Ohio-Kentucky
1087,21185,Oldham County,Kentucky,Oldham-Kentucky
1088,21187,Owen County,Kentucky,Owen-Kentucky
1089,21189,Owsley County,Kentucky,Owsley-Kentucky
1090,21191,Pendleton County,Kentucky,Pendleton-Kentucky
1091,21193,Perry County,Kentucky,Perry-Kentucky
1092,21195,Pike County,Kentucky,Pike-Kentucky
1093,21197,Powell County,Kentucky,Powell-Kentucky
1094,21199,Pulaski County,Kentucky,Pulaski-Kentucky
1095,21201,Robertson County,Kentucky,Robertson-Kentucky
1096,21203,Rockcastle County,Kentucky,Rockcastle-Kentucky
1097,21205,Rowan County,Kentucky,Rowan-Kentucky
1098,21207,Russell County,Kentucky,Russell-Kentucky
1099,21209,Scott County,Kentucky,Scott-Kentucky
1100,21211,Shelby County,Kentucky,Shelby-Kentucky
1101,21213,Simpson County,Kentucky,Simpson-Kentucky
1102,21215,Spencer County,Kentucky,Spencer-Kentucky
1103,21217,Taylor County,Kentucky,Taylor-Kentucky
1104,21219,Todd County,Kentucky,Todd-Kentucky
1105,21221,Trigg County,Kentucky,Trigg-Kentucky
1106,21223,Trimble County,Kentucky,Trimble-Kentucky
1107,21225,Union County,Kentucky,Union-Kentucky
1108,21227,Warren County,Kentucky,Warren-Kentucky
1109,21229,Washington County,Kentucky,Washington-Kentucky
1110,21231,Wayne County,Kentucky,Wayne-Kentucky
1111,21233,Webster County,Kentucky,Webster-Kentucky
1112,21235,Whitley County,Kentucky,Whitley-Kentucky
1113,21237,Wolfe County,Kentucky,Wolfe-Kentucky
1114,21239,Woodford County,Kentucky,Woodford-Kentucky
1115,22001,Acadia Parish,Louisiana,Acadia Parish-Louisiana
1116,22003,Allen Parish,Louisiana,Allen Parish-Louisiana
1117,22005,Ascension Parish,Louisiana,Ascension Parish-Louisiana
1118,22007,Assumption Parish,Louisiana,Assumption Parish-Louisiana
1119,22009,Avoyelles Parish,Louisiana,Avoyelles Parish-Louisiana
1120,22011,Beauregard Parish,Louisiana,Beauregard Parish-Louisiana
1121,22013,Bienville Parish,Louisiana,Bienville Parish-Louisiana
1122,22015,Bossier Parish,Louisiana,Bossier Parish-Louisiana
1123,22017,Caddo Parish,Louisiana,Caddo Parish-Louisiana
1124,22019,Calcasieu Parish,Louisiana,Calcasieu Parish-Louisiana
1125,22021,Caldwell Parish,Louisiana,Caldwell Parish-Louisiana
1126,22023,Cameron Parish,Louisiana,Cameron Parish-Louisiana
1127,22025,Catahoula Parish,Louisiana,Catahoula Parish-Louisiana
1128,22027,Claiborne Parish,Louisiana,Claiborne Parish-Louisiana
1129,22029,Concordia Parish,Louisiana,Concordia Parish-Louisiana
1130,22031,De Soto Parish,Louisiana,De Soto Parish-Louisiana
1131,22033,East Baton Rouge Parish,Louisiana,East Baton Rouge Parish-Louisiana
1132,22035,East Carroll Parish,Louisiana,East Carroll Parish-Louisiana
1133,22037,East Feliciana Parish,Louisiana,East Feliciana Parish-Louisiana
1134,22039,Evangeline Parish,Louisiana,Evangeline Parish-Louisiana
1135,22041,Franklin Parish,Louisiana,Franklin Parish-Louisiana
1136,22043,Grant Parish,Louisiana,Grant Parish-Louisiana
1137,22045,Iberia Parish,Louisiana,Iberia Parish-Louisiana
1138,22047,Iberville Parish,Louisiana,Iberville Parish-Louisiana
1139,22049,Jackson Parish,Louisiana,Jackson Parish-Louisiana
1140,22051,Jefferson Parish,Louisiana,Jefferson Parish-Louisiana
1141,22053,Jefferson Davis Parish,Louisiana,Jefferson Davis Parish-Louisiana
1142,22055,Lafayette Parish,Louisiana,Lafayette Parish-Louisiana
1143,22057,Lafourche Parish,Louisiana,Lafourche Parish-Louisiana
1144,22059,La Salle Parish,Louisiana,La Salle Parish-Louisiana
1145,22061,Lincoln Parish,Louisiana,Lincoln Parish-Louisiana
1146,22063,Livingston Parish,Louisiana,Livingston Parish-Louisiana
1147,22065,Madison Parish,Louisiana,Madison Parish-Louisiana
1148,22067,Morehouse Parish,Louisiana,Morehouse Parish-Louisiana
1149,22069,Natchitoches Parish,Louisiana,Natchitoches Parish-Louisiana
1150,22071,Orleans Parish,Louisiana,Orleans Parish-Louisiana
1151,22073,Ouachita Parish,Louisiana,Ouachita Parish-Louisiana
1152,22075,Plaquemines Parish,Louisiana,Plaquemines Parish-Louisiana
1153,22077,Pointe Coupee Parish,Louisiana,Pointe Coupee Parish-Louisiana
1154,22079,Rapides Parish,Louisiana,Rapides Parish-Louisiana
1155,22081,Red River Parish,Louisiana,Red River Parish-Louisiana
1156,22083,Richland Parish,Louisiana,Richland Parish-Louisiana
1157,22085,Sabine Parish,Louisiana,Sabine Parish-Louisiana
1158,22087,St. Bernard Parish,Louisiana,St. Bernard Parish-Louisiana
1159,22089,St. Charles Parish,Louisiana,St. Charles Parish-Louisiana
1160,22091,St. Helena Parish,Louisiana,St. Helena Parish-Louisiana
1161,22093,St. James Parish,Louisiana,St. James Parish-Louisiana
1162,22095,St. John the Baptist Parish,Louisiana,St. John the Baptist Parish-Louisiana
1163,22097,St. Landry Parish,Louisiana,St. Landry Parish-Louisiana
1164,22099,St. Martin Parish,Louisiana,St. Martin Parish-Louisiana
1165,22101,St. Mary Parish,Louisiana,St. Mary Parish-Louisiana
1166,22103,St. Tammany Parish,Louisiana,St. Tammany Parish-Louisiana
1167,22105,Tangipahoa Parish,Louisiana,Tangipahoa Parish-Louisiana
1168,22107,Tensas Parish,Louisiana,Tensas Parish-Louisiana
1169,22109,Terrebonne Parish,Louisiana,Terrebonne Parish-Louisiana
1170,22111,Union Parish,Louisiana,Union Parish-Louisiana
1171,22113,Vermilion Parish,Louisiana,Vermilion Parish-Louisiana
1172,22115,Vernon Parish,Louisiana,Vernon Parish-Louisiana
1173,22117,Washington Parish,Louisiana,Washington Parish-Louisiana
1174,22119,Webster Parish,Louisiana,Webster Parish-Louisiana
1175,22121,West Baton Rouge Parish,Louisiana,West Baton Rouge Parish-Louisiana
1176,22123,West Carroll Parish,Louisiana,West Carroll Parish-Louisiana
1177,22125,West Feliciana Parish,Louisiana,West Feliciana Parish-Louisiana
1178,22127,Winn Parish,Louisiana,Winn Parish-Louisiana
1179,23001,Androscoggin County,Maine,Androscoggin-Maine
1180,23003,Aroostook County,Maine,Aroostook-Maine
1181,23005,Cumberland County,Maine,Cumberland-Maine
1182,23007,Franklin County,Maine,Franklin-Maine
1183,23009,Hancock County,Maine,Hancock-Maine
1184,23011,Kennebec County,Maine,Kennebec-Maine
1185,23013,Knox County,Maine,Knox-Maine
1186,23015,Lincoln County,Maine,Lincoln-Maine
1187,23017,Oxford County,Maine,Oxford-Maine
1188,23019,Penobscot County,Maine,Penobscot-Maine
1189,23021,Piscataquis County,Maine,Piscataquis-Maine
1190,23023,Sagadahoc County,Maine,Sagadahoc-Maine
1191,23025,Somerset County,Maine,Somerset-Maine
1192,23027,Waldo County,Maine,Waldo-Maine
1193,23029,Washington County,Maine,Washington-Maine
1194,23031,York County,Maine,York-Maine
1195,24001,Allegany County,Maryland,Allegany-Maryland
1196,24003,Anne Arundel County,Maryland,Anne Arundel-Maryland
1197,24005,Baltimore County,Maryland,Baltimore-Maryland
1198,24009,Calvert County,Maryland,Calvert-Maryland
1199,24011,Caroline County,Maryland,Caroline-Maryland
1200,24013,Carroll County,Maryland,Carroll-Maryland
1201,24015,Cecil County,Maryland,Cecil-Maryland
1202,24017,Charles County,Maryland,Charles-Maryland
1203,24019,Dorchester County,Maryland,Dorchester-Maryland
1204,24021,Frederick County,Maryland,Frederick-Maryland
1205,24023,Garrett County,Maryland,Garrett-Maryland
1206,24025,Harford County,Maryland,Harford-Maryland
1207,24027,Howard County,Maryland,Howard-Maryland
1208,24029,Kent County,Maryland,Kent-Maryland
1209,24031,Montgomery County,Maryland,Montgomery-Maryland
1210,24033,Prince George's County,Maryland,Prince George's-Maryland
1211,24035,Queen Anne's County,Maryland,Queen Anne's-Maryland
1212,24037,St. Mary's County,Maryland,St. Mary's-Maryland
1213,24039,Somerset County,Maryland,Somerset-Maryland
1214,24041,Talbot County,Maryland,Talbot-Maryland
1215,24043,Washington County,Maryland,Washington-Maryland
1216,24045,Wicomico County,Maryland,Wicomico-Maryland
1217,24047,Worcester County,Maryland,Worcester-Maryland
1218,24510,Baltimore city,Maryland,Baltimore city-Maryland
1219,25001,Barnstable County,Massachusetts,Barnstable-Massachusetts
1220,25003,Berkshire County,Massachusetts,Berkshire-Massachusetts
1221,25005,Bristol County,Massachusetts,Bristol-Massachusetts
1222,25007,Dukes County,Massachusetts,Dukes-Massachusetts
1223,25009,Essex County,Massachusetts,Essex-Massachusetts
1224,25011,Franklin County,Massachusetts,Franklin-Massachusetts
1225,25013,Hampden County,Massachusetts,Hampden-Massachusetts
1226,25015,Hampshire County,Massachusetts,Hampshire-Massachusetts
1227,25017,Middlesex County,Massachusetts,Middlesex-Massachusetts
1228,25019,Nantucket County,Massachusetts,Nantucket-Massachusetts
1229,25021,Norfolk County,Massachusetts,Norfolk-Massachusetts
1230,25023,Plymouth County,Massachusetts,Plymouth-Massachusetts
1231,25025,Suffolk County,Massachusetts,Suffolk-Massachusetts
1232,25027,Worcester County,Massachusetts,Worcester-Massachusetts
1233,26001,Alcona County,Michigan,Alcona-Michigan
1234,26003,Alger County,Michigan,Alger-Michigan
1235,26005,Allegan County,Michigan,Allegan-Michigan
1236,26007,Alpena County,Michigan,Alpena-Michigan
1237,26009,Antrim County,Michigan,Antrim-Michigan
1238,26011,Arenac County,Michigan,Arenac-Michigan
1239,26013,Baraga County,Michigan,Baraga-Michigan
1240,26015,Barry County,Michigan,Barry-Michigan
1241,26017,Bay County,Michigan,Bay-Michigan
1242,26019,Benzie County,Michigan,Benzie-Michigan
1243,26021,Berrien County,Michigan,Berrien-Michigan
1244,26023,Branch County,Michigan,Branch-Michigan
1245,26025,Calhoun County,Michigan,Calhoun-Michigan
1246,26027,Cass County,Michigan,Cass-Michigan
1247,26029,Charlevoix County,Michigan,Charlevoix-Michigan
1248,26031,Cheboygan County,Michigan,Cheboygan-Michigan
1249,26033,Chippewa County,Michigan,Chippewa-Michigan
1250,26035,Clare County,Michigan,Clare-Michigan
1251,26037,Clinton County,Michigan,Clinton-Michigan
1252,26039,Crawford County,Michigan,Crawford-Michigan
1253,26041,Delta County,Michigan,Delta-Michigan
1254,26043,Dickinson County,Michigan,Dickinson-Michigan
1255,26045,Eaton County,Michigan,Eaton-Michigan
1256,26047,Emmet County,Michigan,Emmet-Michigan
1257,26049,Genesee County,Michigan,Genesee-Michigan
1258,26051,Gladwin County,Michigan,Gladwin-Michigan
1259,26053,Gogebic County,Michigan,Gogebic-Michigan
1260,26055,Grand Traverse County,Michigan,Grand Traverse-Michigan
1261,26057,Gratiot County,Michigan,Gratiot-Michigan
1262,26059,Hillsdale County,Michigan,Hillsdale-Michigan
1263,26061,Houghton County,Michigan,Houghton-Michigan
1264,26063,Huron County,Michigan,Huron-Michigan
1265,26065,Ingham County,Michigan,Ingham-Michigan
1266,26067,Ionia County,Michigan,Ionia-Michigan
1267,26069,Iosco County,Michigan,Iosco-Michigan
1268,26071,Iron County,Michigan,Iron-Michigan
1269,26073,Isabella County,Michigan,Isabella-Michigan
1270,26075,Jackson County,Michigan,Jackson-Michigan
1271,26077,Kalamazoo County,Michigan,Kalamazoo-Michigan
1272,26079,Kalkaska County,Michigan,Kalkaska-Michigan
1273,26081,Kent County,Michigan,Kent-Michigan
1274,26083,Keweenaw County,Michigan,Keweenaw-Michigan
1275,26085,Lake County,Michigan,Lake-Michigan
1276,26087,Lapeer County,Michigan,Lapeer-Michigan
1277,26089,Leelanau County,Michigan,Leelanau-Michigan
1278,26091,Lenawee County,Michigan,Lenawee-Michigan
1279,26093,Livingston County,Michigan,Livingston-Michigan
1280,26095,Luce County,Michigan,Luce-Michigan
1281,26097,Mackinac County,Michigan,Mackinac-Michigan
1282,26099,Macomb County,Michigan,Macomb-Michigan
1283,26101,Manistee County,Michigan,Manistee-Michigan
1284,26103,Marquette County,Michigan,Marquette-Michigan
1285,26105,Mason County,Michigan,Mason-Michigan
1286,26107,Mecosta County,Michigan,Mecosta-Michigan
1287,26109,Menominee County,Michigan,Menominee-Michigan
1288,26111,Midland County,Michigan,Midland-Michigan
1289,26113,Missaukee County,Michigan,Missaukee-Michigan
1290,26115,Monroe County,Michigan,Monroe-Michigan
1291,26117,Montcalm County,Michigan,Montcalm-Michigan
1292,26119,Montmorency County,Michigan,Montmorency-Michigan
1293,26121,Muskegon County,Michigan,Muskegon-Michigan
1294,26123,Newaygo County,Michigan,Newaygo-Michigan
1295,26125,Oakland County,Michigan,Oakland-Michigan
1296,26127,Oceana County,Michigan,Oceana-Michigan
1297,26129,Ogemaw County,Michigan,Ogemaw-Michigan
1298,26131,Ontonagon County,Michigan,Ontonagon-Michigan
1299,26133,Osceola County,Michigan,Osceola-Michigan
1300,26135,Oscoda County,Michigan,Oscoda-Michigan
1301,26137,Otsego County,Michigan,Otsego-Michigan
1302,26139,Ottawa County,Michigan,Ottawa-Michigan
1303,26141,Presque Isle County,Michigan,Presque Isle-Michigan
1304,26143,Roscommon County,Michigan,Roscommon-Michigan
1305,26145,Saginaw County,Michigan,Saginaw-Michigan
1306,26147,St. Clair County,Michigan,St. Clair-Michigan
1307,26149,St. Joseph County,Michigan,St. Joseph-Michigan
1308,26151,Sanilac County,Michigan,Sanilac-Michigan
1309,26153,Schoolcraft County,Michigan,Schoolcraft-Michigan
1310,26155,Shiawassee County,Michigan,Shiawassee-Michigan
1311,26157,Tuscola County,Michigan,Tuscola-Michigan
1312,26159,Van Buren County,Michigan,Van Buren-Michigan
1313,26161,Washtenaw County,Michigan,Washtenaw-Michigan
1314,26163,Wayne County,Michigan,Wayne-Michigan
1315,26165,Wexford County,Michigan,Wexford-Michigan
1316,27001,Aitkin County,Minnesota,Aitkin-Minnesota
1317,27003,Anoka County,Minnesota,Anoka-Minnesota
1318,27005,Becker County,Minnesota,Becker-Minnesota
1319,27007,Beltrami County,Minnesota,Beltrami-Minnesota
1320,27009,Benton County,Minnesota,Benton-Minnesota
1321,27011,Big Stone County,Minnesota,Big Stone-Minnesota
1322,27013,Blue Earth County,Minnesota,Blue Earth-Minnesota
1323,27015,Brown County,Minnesota,Brown-Minnesota
1324,27017,Carlton County,Minnesota,Carlton-Minnesota
1325,27019,Carver County,Minnesota,Carver-Minnesota
1326,27021,Cass County,Minnesota,Cass-Minnesota
1327,27023,Chippewa County,Minnesota,Chippewa-Minnesota
1328,27025,Chisago County,Minnesota,Chisago-Minnesota
1329,27027,Clay County,Minnesota,Clay-Minnesota
1330,27029,Clearwater County,Minnesota,Clearwater-Minnesota
1331,27031,Cook County,Minnesota,Cook-Minnesota
1332,27033,Cottonwood County,Minnesota,Cottonwood-Minnesota
1333,27035,Crow Wing County,Minnesota,Crow Wing-Minnesota
1334,27037,Dakota County,Minnesota,Dakota-Minnesota
1335,27039,Dodge County,Minnesota,Dodge-Minnesota
1336,27041,Douglas County,Minnesota,Douglas-Minnesota
1337,27043,Faribault County,Minnesota,Faribault-Minnesota
1338,27045,Fillmore County,Minnesota,Fillmore-Minnesota
1339,27047,Freeborn County,Minnesota,Freeborn-Minnesota
1340,27049,Goodhue County,Minnesota,Goodhue-Minnesota
1341,27051,Grant County,Minnesota,Grant-Minnesota
1342,27053,Hennepin County,Minnesota,Hennepin-Minnesota
1343,27055,Houston County,Minnesota,Houston-Minnesota
1344,27057,Hubbard County,Minnesota,Hubbard-Minnesota
1345,27059,Isanti County,Minnesota,Isanti-Minnesota
1346,27061,Itasca County,Minnesota,Itasca-Minnesota
1347,27063,Jackson County,Minnesota,Jackson-Minnesota
1348,27065,Kanabec County,Minnesota,Kanabec-Minnesota
1349,27067,Kandiyohi County,Minnesota,Kandiyohi-Minnesota
1350,27069,Kittson County,Minnesota,Kittson-Minnesota
1351,27071,Koochiching County,Minnesota,Koochiching-Minnesota
1352,27073,Lac qui Parle County,Minnesota,Lac qui Parle-Minnesota
1353,27075,Lake County,Minnesota,Lake-Minnesota
1354,27077,Lake of the Woods County,Minnesota,Lake of the Woods-Minnesota
1355,27079,Le Sueur County,Minnesota,Le Sueur-Minnesota
1356,27081,Lincoln County,Minnesota,Lincoln-Minnesota
1357,27083,Lyon County,Minnesota,Lyon-Minnesota
1358,27085,McLeod County,Minnesota,McLeod-Minnesota
1359,27087,Mahnomen County,Minnesota,Mahnomen-Minnesota
1360,27089,Marshall County,Minnesota,Marshall-Minnesota
1361,27091,Martin County,Minnesota,Martin-Minnesota
1362,27093,Meeker County,Minnesota,Meeker-Minnesota
1363,27095,Mille Lacs County,Minnesota,Mille Lacs-Minnesota
1364,27097,Morrison County,Minnesota,Morrison-Minnesota
1365,27099,Mower County,Minnesota,Mower-Minnesota
1366,27101,Murray County,Minnesota,Murray-Minnesota
1367,27103,Nicollet County,Minnesota,Nicollet-Minnesota
1368,27105,Nobles County,Minnesota,Nobles-Minnesota
1369,27107,Norman County,Minnesota,Norman-Minnesota
1370,27109,Olmsted County,Minnesota,Olmsted-Minnesota
1371,27111,Otter Tail County,Minnesota,Otter Tail-Minnesota
1372,27113,Pennington County,Minnesota,Pennington-Minnesota
1373,27115,Pine County,Minnesota,Pine-Minnesota
1374,27117,Pipestone County,Minnesota,Pipestone-Minnesota
1375,27119,Polk County,Minnesota,Polk-Minnesota
1376,27121,Pope County,Minnesota,Pope-Minnesota
1377,27123,Ramsey County,Minnesota,Ramsey-Minnesota
1378,27125,Red Lake County,Minnesota,Red Lake-Minnesota
1379,27127,Redwood County,Minnesota,Redwood-Minnesota
1380,27129,Renville County,Minnesota,Renville-Minnesota
1381,27131,Rice County,Minnesota,Rice-Minnesota
1382,27133,Rock County,Minnesota,Rock-Minnesota
1383,27135,Roseau County,Minnesota,Roseau-Minnesota
1384,27137,St. Louis County,Minnesota,St. Louis-Minnesota
1385,27139,Scott County,Minnesota,Scott-Minnesota
1386,27141,Sherburne County,Minnesota,Sherburne-Minnesota
1387,27143,Sibley County,Minnesota,Sibley-Minnesota
1388,27145,Stearns County,Minnesota,Stearns-Minnesota
1389,27147,Steele County,Minnesota,Steele-Minnesota
1390,27149,Stevens County,Minnesota,Stevens-Minnesota
1391,27151,Swift County,Minnesota,Swift-Minnesota
1392,27153,Todd County,Minnesota,Todd-Minnesota
1393,27155,Traverse County,Minnesota,Traverse-Minnesota
1394,27157,Wabasha County,Minnesota,Wabasha-Minnesota
1395,27159,Wadena County,Minnesota,Wadena-Minnesota
1396,27161,Waseca County,Minnesota,Waseca-Minnesota
1397,27163,Washington County,Minnesota,Washington-Minnesota
1398,27165,Watonwan County,Minnesota,Watonwan-Minnesota
1399,27167,Wilkin County,Minnesota,Wilkin-Minnesota
1400,27169,Winona County,Minnesota,Winona-Minnesota
1401,27171,Wright County,Minnesota,Wright-Minnesota
1402,27173,Yellow Medicine County,Minnesota,Yellow Medicine-Minnesota
1403,28001,Adams County,Mississippi,Adams-Mississippi
1404,28003,Alcorn County,Mississippi,Alcorn-Mississippi
1405,28005,Amite County,Mississippi,Amite-Mississippi
1406,28007,Attala County,Mississippi,Attala-Mississippi
1407,28009,Benton County,Mississippi,Benton-Mississippi
1408,28011,Bolivar County,Mississippi,Bolivar-Mississippi
1409,28013,Calhoun County,Mississippi,Calhoun-Mississippi
1410,28015,Carroll County,Mississippi,Carroll-Mississippi
1411,28017,Chickasaw County,Mississippi,Chickasaw-Mississippi
1412,28019,Choctaw County,Mississippi,Choctaw-Mississippi
1413,28021,Claiborne County,Mississippi,Claiborne-Mississippi
1414,28023,Clarke County,Mississippi,Clarke-Mississippi
1415,28025,Clay County,Mississippi,Clay-Mississippi
1416,28027,Coahoma County,Mississippi,Coahoma-Mississippi
1417,28029,Copiah County,Mississippi,Copiah-Mississippi
1418,28031,Covington County,Mississippi,Covington-Mississippi
1419,28033,DeSoto County,Mississippi,DeSoto-Mississippi
1420,28035,Forrest County,Mississippi,Forrest-Mississippi
1421,28037,Franklin County,Mississippi,Franklin-Mississippi
1422,28039,George County,Mississippi,George-Mississippi
1423,28041,Greene County,Mississippi,Greene-Mississippi
1424,28043,Grenada County,Mississippi,Grenada-Mississippi
1425,28045,Hancock County,Mississippi,Hancock-Mississippi
1426,28047,Harrison County,Mississippi,Harrison-Mississippi
1427,28049,Hinds County,Mississippi,Hinds-Mississippi
1428,28051,Holmes County,Mississippi,Holmes-Mississippi
1429,28053,Humphreys County,Mississippi,Humphreys-Mississippi
1430,28055,Issaquena County,Mississippi,Issaquena-Mississippi
1431,28057,Itawamba County,Mississippi,Itawamba-Mississippi
1432,28059,Jackson County,Mississippi,Jackson-Mississippi
1433,28061,Jasper County,Mississippi,Jasper-Mississippi
1434,28063,Jefferson County,Mississippi,Jefferson-Mississippi
1435,28065,Jefferson Davis County,Mississippi,Jefferson Davis-Mississippi
1436,28067,Jones County,Mississippi,Jones-Mississippi
1437,28069,Kemper County,Mississippi,Kemper-Mississippi
1438,28071,Lafayette County,Mississippi,Lafayette-Mississippi
1439,28073,Lamar County,Mississippi,Lamar-Mississippi
1440,28075,Lauderdale County,Mississippi,Lauderdale-Mississippi
1441,28077,Lawrence County,Mississippi,Lawrence-Mississippi
1442,28079,Leake County,Mississippi,Leake-Mississippi
1443,28081,Lee County,Mississippi,Lee-Mississippi
1444,28083,Leflore County,Mississippi,Leflore-Mississippi
1445,28085,Lincoln County,Mississippi,Lincoln-Mississippi
1446,28087,Lowndes County,Mississippi,Lowndes-Mississippi
1447,28089,Madison County,Mississippi,Madison-Mississippi
1448,28091,Marion County,Mississippi,Marion-Mississippi
1449,28093,Marshall County,Mississippi,Marshall-Mississippi
1450,28095,Monroe County,Mississippi,Monroe-Mississippi
1451,28097,Montgomery County,Mississippi,Montgomery-Mississippi
1452,28099,Neshoba County,Mississippi,Neshoba-Mississippi
1453,28101,Newton County,Mississippi,Newton-Mississippi
1454,28103,Noxubee County,Mississippi,Noxubee-Mississippi
1455,28105,Oktibbeha County,Mississippi,Oktibbeha-Mississippi
1456,28107,Panola County,Mississippi,Panola-Mississippi
1457,28109,Pearl River County,Mississippi,Pearl River-Mississippi
1458,28111,Perry County,Mississippi,Perry-Mississippi
1459,28113,Pike County,Mississippi,Pike-Mississippi
1460,28115,Pontotoc County,Mississippi,Pontotoc-Mississippi
1461,28117,Prentiss County,Mississippi,Prentiss-Mississippi
1462,28119,Quitman County,Mississippi,Quitman-Mississippi
1463,28121,Rankin County,Mississippi,Rankin-Mississippi
1464,28123,Scott County,Mississippi,Scott-Mississippi
1465,28125,Sharkey County,Mississippi,Sharkey-Mississippi
1466,28127,Simpson County,Mississippi,Simpson-Mississippi
1467,28129,Smith County,Mississippi,Smith-Mississippi
1468,28131,Stone County,Mississippi,Stone-Mississippi
1469,28133,Sunflower County,Mississippi,Sunflower-Mississippi
1470,28135,Tallahatchie County,Mississippi,Tallahatchie-Mississippi
1471,28137,Tate County,Mississippi,Tate-Mississippi
1472,28139,Tippah County,Mississippi,Tippah-Mississippi
1473,28141,Tishomingo County,Mississippi,Tishomingo-Mississippi
1474,28143,Tunica County,Mississippi,Tunica-Mississippi
1475,28145,Union County,Mississippi,Union-Mississippi
1476,28147,Walthall County,Mississippi,Walthall-Mississippi
1477,28149,Warren County,Mississippi,Warren-Mississippi
1478,28151,Washington County,Mississippi,Washington-Mississippi
1479,28153,Wayne County,Mississippi,Wayne-Mississippi
1480,28155,Webster County,Mississippi,Webster-Mississippi
1481,28157,Wilkinson County,Mississippi,Wilkinson-Mississippi
1482,28159,Winston County,Mississippi,Winston-Mississippi
1483,28161,Yalobusha County,Mississippi,Yalobusha-Mississippi
1484,28163,Yazoo County,Mississippi,Yazoo-Mississippi
1485,29001,Adair County,Missouri,Adair-Missouri
1486,29003,Andrew County,Missouri,Andrew-Missouri
1487,29005,Atchison County,Missouri,Atchison-Missouri
1488,29007,Audrain County,Missouri,Audrain-Missouri
1489,29009,Barry County,Missouri,Barry-Missouri
1490,29011,Barton County,Missouri,Barton-Missouri
1491,29013,Bates County,Missouri,Bates-Missouri
1492,29015,Benton County,Missouri,Benton-Missouri
1493,29017,Bollinger County,Missouri,Bollinger-Missouri
1494,29019,Boone County,Missouri,Boone-Missouri
1495,29021,Buchanan County,Missouri,Buchanan-Missouri
1496,29023,Butler County,Missouri,Butler-Missouri
1497,29025,Caldwell County,Missouri,Caldwell-Missouri
1498,29027,Callaway County,Missouri,Callaway-Missouri
1499,29029,Camden County,Missouri,Camden-Missouri
1500,29031,Cape Girardeau County,Missouri,Cape Girardeau-Missouri
1501,29033,Carroll County,Missouri,Carroll-Missouri
1502,29035,Carter County,Missouri,Carter-Missouri
1503,29037,Cass County,Missouri,Cass-Missouri
1504,29039,Cedar County,Missouri,Cedar-Missouri
1505,29041,Chariton County,Missouri,Chariton-Missouri
1506,29043,Christian County,Missouri,Christian-Missouri
1507,29045,Clark County,Missouri,Clark-Missouri
1508,29047,Clay County,Missouri,Clay-Missouri
1509,29049,Clinton County,Missouri,Clinton-Missouri
1510,29051,Cole County,Missouri,Cole-Missouri
1511,29053,Cooper County,Missouri,Cooper-Missouri
1512,29055,Crawford County,Missouri,Crawford-Missouri
1513,29057,Dade County,Missouri,Dade-Missouri
1514,29059,Dallas County,Missouri,Dallas-Missouri
1515,29061,Daviess County,Missouri,Daviess-Missouri
1516,29063,DeKalb County,Missouri,DeKalb-Missouri
1517,29065,Dent County,Missouri,Dent-Missouri
1518,29067,Douglas County,Missouri,Douglas-Missouri
1519,29069,Dunklin County,Missouri,Dunklin-Missouri
1520,29071,Franklin County,Missouri,Franklin-Missouri
1521,29073,Gasconade County,Missouri,Gasconade-Missouri
1522,29075,Gentry County,Missouri,Gentry-Missouri
1523,29077,Greene County,Missouri,Greene-Missouri
1524,29079,Grundy County,Missouri,Grundy-Missouri
1525,29081,Harrison County,Missouri,Harrison-Missouri
1526,29083,Henry County,Missouri,Henry-Missouri
1527,29085,Hickory County,Missouri,Hickory-Missouri
1528,29087,Holt County,Missouri,Holt-Missouri
1529,29089,Howard County,Missouri,Howard-Missouri
1530,29091,Howell County,Missouri,Howell-Missouri
1531,29093,Iron County,Missouri,Iron-Missouri
1532,29095,Jackson County,Missouri,Jackson-Missouri
1533,29097,Jasper County,Missouri,Jasper-Missouri
1534,29099,Jefferson County,Missouri,Jefferson-Missouri
1535,29101,Johnson County,Missouri,Johnson-Missouri
1536,29103,Knox County,Missouri,Knox-Missouri
1537,29105,Laclede County,Missouri,Laclede-Missouri
1538,29107,Lafayette County,Missouri,Lafayette-Missouri
1539,29109,Lawrence County,Missouri,Lawrence-Missouri
1540,29111,Lewis County,Missouri,Lewis-Missouri
1541,29113,Lincoln County,Missouri,Lincoln-Missouri
1542,29115,Linn County,Missouri,Linn-Missouri
1543,29117,Livingston County,Missouri,Livingston-Missouri
